,user_id,username,alpha_badge,review_count,account_level,badges
4714,FebrianiRahmi,Rahmi Febriani,no badge,119,9,"Pasta,Dessert,"
4715,Erosuke,Erosuke @_erosuke,Alfa 2019,354,12,"Ramen,Kopi,Bakmi,Pasta,Dessert,"
4716,anisaadya,Anisa Adya,Alfa 2017,1136,18,"Steak,Ramen,Chinese Food,Dimsum,Seafood,BBQ,Pancake,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
4717,agatayashinta,Yashinta,no badge,48,6,no badge
4718,nomaden.foodies,Selli Yang,no badge,342,12,"Steak,Seafood,Kopi,Bakmi,Pizza,Pasta,Dessert,Bubble Tea,"
4719,Darsehsri,Darsehsri Handayani,Alfa 2021,2303,22,"Steak,Ramen,Chinese Food,Dimsum,Seafood,BBQ,Pancake,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
4720,Sibungbung,@Sibungbung,Alfa 2018,396,13,"Steak,Ramen,Chinese Food,Kopi,Bakmi,Pasta,Sushi,Dessert,"
4721,michloveeat,Mich Love Eat,Alfa 2021,1317,18,"Steak,Ramen,Chinese Food,Dimsum,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
4722,eat_whale,Eat Whale,no badge,1,1,no badge
4723,Patricia.sari,Patricia.sari,Alfa 2018,152,10,"Kopi,Bakmi,Pizza,Pasta,Dessert,"
4724,ameygiselle,Hungry Mommy,Alfa 2021,1297,18,"Steak,Ramen,Chinese Food,Dimsum,Seafood,BBQ,Pancake,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
4725,placetogoandeat,Ladyonaf @placetogoandeat,Alfa 2021,2971,24,"Steak,Ramen,Chinese Food,Dimsum,Seafood,BBQ,Pancake,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
4726,bond_tastebuds,@bondtastebuds,no badge,37,6,no badge
4727,tinyhsw,Tiny HSW. IG : @tinyfoodjournal,Alfa 2021,332,12,"Ramen,BBQ,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,"
4728,UrsAndNic,UrsAndNic,Alfa 2021,3035,24,"Steak,Ramen,Chinese Food,Dimsum,Seafood,BBQ,Pancake,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
4729,francinealexandra,Francine Alexandra,Alfa 2021,817,15,"Steak,Ramen,BBQ,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
4730,rifqitan,Rifqi Tan @foodtotan,no badge,58,8,no badge
4731,kdsct,kdsct,no badge,133,10,"Kopi,Pasta,"
4732,ade_junior,Junior,Alfa 2021,257,12,"Dimsum,Bakmi,"
4733,kuy_nyamnyam,Celwithfood,no badge,7,2,no badge
4734,ardelia_i_gunawan,Ardelia I. Gunawan,no badge,107,9,"Kopi,Dessert,"
4735,daisyjj,deasy foodie,Alfa 2021,361,13,"Kopi,Bakmi,Sushi,Dessert,Bubble Tea,"
4736,michelle_xu,Michelle Xu,no badge,65,7,"Dessert,"
4737,yummines_,Ines Mauliddina,no badge,3,1,no badge
